saleid,ProductID,Date,Zip,Units,Revenue
177383,2255,2005-06-02,15108,1,679.77
177384,1174,2002-10-12,46203,1,6929.37
177385,2083,1999-09-15,98387,1,3716.37
177386,786,2002-06-14,92860,1,818.37
177387,2277,2006-06-02,76086,2,7432.74
177388,2396,2013-06-19,19975,1,1442.7
177389,2268,2000-09-20,7011,1,3716.37
177390,1995,2008-12-24,30041,1,5039.37
177391,1937,2006-08-28,95610,1,3464.37
177392,2064,2006-10-26,62221,1,6299.37
177393,254,2014-12-26,89451,1,10076.85
177394,1097,2004-04-30,73569,1,3527.37
177395,1085,2005-12-20,30721,1,1038.87
177396,2394,2007-10-09,46001,1,1605.87
177397,2199,2014-12-30,12901,1,2891.7
177398,559,2009-09-05,71269,1,7559.37
177399,691,2003-03-10,57107,1,4280.85
177400,910,2002-11-23,6610,1,5165.37
177401,725,1999-11-15,83709,1,1385.37
177402,427,2008-08-23,98058,1,12174.75
177403,2199,2007-03-12,92262,1,2361.87
177404,699,2009-12-30,90031,1,2834.37
177405,396,2000-12-23,53215,1,10388.7
177406,734,2009-12-30,8831,1,4787.37
177407,681,2004-11-20,73109,1,8627.85
177408,599,2008-07-16,98661,1,10643.85
177409,1009,2013-08-23,83644,1,1619.1
177410,351,2003-11-12,27613,1,14045.85
177411,792,2006-05-04,35111,1,818.37
177412,952,2004-09-27,89136,1,3149.37
177413,2073,2007-04-30,14622,1,4346.37
177414,2332,2006-11-23,81647,1,5795.37
177415,1115,2010-08-24,34212,1,5070.87
177416,1114,2001-05-01,94558,1,2015.37
177417,2241,2002-06-30,68506,1,1070.37
177418,681,2002-04-29,18032,1,8186.85
177419,807,2010-04-23,92374,1,2645.37
177420,2388,2002-04-01,72903,1,3716.37
177421,645,1999-10-15,48101,1,8958.6
177422,2373,1999-12-15,72903,1,6614.37
177423,2388,2002-10-16,95453,1,3779.37
177424,2341,2013-10-30,93654,1,5474.7
177425,2275,2010-08-24,14624,1,4724.37
177426,1916,2001-09-05,98273,1,3432.87
177427,606,2001-06-30,71909,1,3814.65
177428,475,1999-09-15,53218,1,11642.4
177429,470,2012-10-26,80012,1,12284.37
177430,2251,2001-11-14,82513,1,1511.37
177431,726,2002-11-10,49330,1,1448.37
177432,2081,2003-10-28,55355,1,2708.37
177433,1965,2004-08-16,92591,1,1070.37
177434,647,2001-10-27,78410,1,10732.05
177435,2055,2012-09-22,10309,1,8630.37
177436,769,2001-04-23,14075,1,3149.37
177437,2277,2001-05-29,78748,1,3149.37
177438,719,2014-02-07,37743,1,1259.37
177439,17,2010-11-29,99180,1,4977.0
177440,465,2014-02-24,59416,1,14174.37
177441,443,2001-12-05,60451,1,9777.6
177442,910,2002-02-28,92620,1,5165.37
177443,808,2011-08-16,98335,1,4535.37
177444,581,2007-02-28,48632,1,16691.85
177445,2332,2001-10-26,75228,1,5039.37
177446,1884,2006-01-14,37323,1,9449.37
177447,713,2001-07-15,77375,1,1952.37
177448,725,2001-06-15,43228,1,1448.37
177449,1181,2003-12-30,20906,1,5039.37
177450,733,2005-11-06,77379,1,4220.37
177451,2379,2010-01-31,77449,1,2330.37
177452,409,2006-06-07,8075,1,11598.3
177453,1892,2005-10-04,85308,1,9638.37
177454,1524,2007-10-05,55746,1,3747.24
177455,1934,2008-01-23,79936,1,1574.37
177456,963,2011-11-23,54728,1,5039.37
177457,573,2003-11-20,41501,1,3764.25
177458,397,2014-10-03,78102,1,17954.37
177459,777,2004-07-31,91901,1,1385.37
177460,1085,2005-07-06,92691,1,1038.87
177461,2336,2009-02-01,74037,1,8756.37
177462,779,2004-12-16,94565,1,3779.37
177463,426,2003-02-01,90813,1,10117.8
177464,2279,2001-06-21,89115,1,2015.37
177465,1157,1999-12-15,19465,1,4535.37
177466,1230,2000-11-30,47957,1,6299.37
177467,1092,2009-01-15,92563,1,2109.87
177468,2332,2000-07-31,31820,1,5039.37
177469,491,2008-09-17,44146,1,11305.35
177470,1085,2004-06-29,43560,1,1007.37
177471,676,2002-09-30,43112,1,10048.5
177472,966,2005-07-10,30215,1,5858.37
177473,1061,2000-10-18,39530,1,1700.37
177474,808,2010-09-29,42044,1,4062.87
177475,1975,2004-03-26,35776,1,692.37
177476,992,2000-10-18,45150,1,3338.37
177477,921,2000-10-27,23005,1,6299.37
177478,1529,2007-02-18,24210,1,4219.74
177479,2250,2001-10-26,43017,1,1511.37
177480,2045,2001-11-04,48342,1,5039.37
177481,2045,2007-01-17,95828,1,5543.37
177482,491,2000-09-01,92223,1,10259.55
177483,438,2010-06-21,92805,1,11969.37
177484,2022,2003-05-30,90292,1,2771.37
177485,797,2007-12-21,73507,1,4031.37
177486,2083,2003-01-15,98021,1,3779.37
177487,2241,2002-02-10,97055,1,1070.37
177488,762,2008-02-04,36703,1,2267.37
177489,786,2002-05-13,23225,1,818.37
177490,1963,2003-12-09,48327,1,1794.87
177491,1182,2006-07-19,30152,1,1889.37
177492,2394,2006-06-08,17331,1,1574.37
177493,2337,2014-08-23,92129,1,5033.7
177494,1109,2000-02-15,95746,1,2519.37
177495,786,2001-06-29,73064,1,818.37
177496,2331,2005-03-27,11501,1,6740.37
177497,1924,2010-07-12,63011,1,4409.37
177498,716,2004-12-15,64098,1,1826.37
177499,1153,2005-09-30,32503,1,4409.37
177500,1114,2009-10-01,53105,1,2078.37
177501,2284,2004-10-29,48820,1,3716.37
177502,910,2005-12-06,88012,1,5228.37
177503,839,2007-10-12,64082,1,9764.37
177504,499,1999-11-15,60081,1,10155.6
177505,1008,2008-12-27,46184,1,3369.87
177506,2236,2005-09-11,30577,1,2078.37
177507,1851,2013-09-13,44484,1,3905.37
177508,631,2000-04-15,92870,1,4230.45
177509,1188,2003-10-02,93277,1,5543.37
177510,908,2012-02-13,91206,1,2519.37
177511,976,2004-01-18,50021,1,3779.37
177512,2144,2012-12-19,28787,1,5543.37
177513,1646,2009-03-30,30540,1,4975.74
177514,2254,2008-06-30,93626,1,692.37
177515,2252,2000-09-30,70344,1,1574.37
177516,1175,2008-02-29,30114,1,7244.37
177517,763,2004-10-29,46060,1,3653.37
177518,1330,2001-11-30,12188,1,1605.24
177519,2064,2007-06-26,31788,1,6299.37
177520,1909,2005-04-09,76117,1,2456.37
177521,1916,2006-02-28,94560,1,3527.37
177522,1086,2006-06-21,91709,1,1070.37
177523,1962,2008-05-15,94520,1,1794.87
177524,2365,2008-11-15,61364,1,6356.7
177525,736,2007-04-20,93023,1,4535.37
177526,1177,2013-06-29,92231,1,3149.37
177527,461,2014-08-28,77651,1,14646.87
177528,2269,2003-06-03,78214,1,3527.37
177529,1187,2005-10-14,52405,1,5417.37
177530,2401,1999-08-15,15442,1,1952.37
177531,551,2007-01-21,75602,1,11469.15
177532,1852,2009-03-08,2043,1,2015.37
177533,2255,2001-06-11,70755,1,723.87
177534,800,2003-12-26,92329,1,3149.37
177535,565,2002-02-02,52353,1,10228.05
177536,671,2002-10-27,59718,1,10706.85
177537,1493,2008-02-21,52803,1,4408.74
177538,2253,2001-11-10,82007,1,1637.37
177539,604,2005-12-25,92592,1,6057.45
177540,781,2007-09-26,37387,1,1271.97
177541,2064,1999-12-15,60634,1,5858.37
177542,1863,2012-08-21,37877,1,10079.37
177543,2199,2003-05-06,83619,1,2267.37
177544,1182,2013-08-20,45432,1,2582.37
177545,764,2007-10-14,50588,1,3999.87
177546,1949,2003-03-18,80831,1,3716.37
177547,636,2007-06-30,33948,1,10927.35
177548,2387,2007-06-27,8081,1,6236.37
177549,1937,2002-10-23,49424,1,3432.87
177550,796,1999-12-15,16725,1,3306.87
177551,559,2009-04-30,54106,1,7556.85
177552,1935,2003-01-31,91406,1,1637.37
177553,2238,2007-04-30,95127,1,1574.37
177554,2212,2005-04-27,99037,1,1070.37
177555,819,2013-09-30,11223,1,17072.37
177556,757,2002-06-13,46902,1,1007.37
177557,915,2003-04-15,19543,1,6677.37
177558,816,2013-11-17,53039,1,5317.2
177559,1223,2008-09-30,80239,1,4629.87
177560,2252,2002-04-12,21620,1,1637.37
177561,1040,2002-01-19,79104,1,15116.85
177562,1081,2006-09-24,29520,1,2834.37
177563,559,2008-02-25,46902,1,7556.85
177564,512,2001-07-08,67637,1,2768.85
177565,402,2012-09-27,85206,1,12284.37
177566,2332,2003-11-27,7422,1,5039.37
177567,2045,2005-11-26,23452,1,5165.37
177568,1441,2012-11-09,80124,1,5795.37
177569,1995,2005-09-29,37421,1,4913.37
177570,769,2006-11-08,56655,1,3338.37
177571,592,2001-07-24,17042,1,11557.35
177572,794,2004-06-30,92025,1,944.37
177573,115,2007-09-04,91765,1,10757.25
177574,1483,2008-04-24,97123,1,1069.74
177575,1402,2005-04-18,38401,1,4597.74
177576,2054,2005-09-24,85020,1,6834.87
177577,1987,2007-12-30,95003,1,1952.37
177578,2045,2007-11-21,8232,1,5543.37
177579,977,2004-10-20,77042,1,5795.37
177580,1819,2008-12-04,53719,1,3275.37
177581,2116,2008-12-04,28803,1,6929.37
177582,1182,2008-07-24,33966,1,1889.37
177583,2255,2000-06-15,11040,1,692.37
177584,674,2011-02-16,33897,1,8189.37
177585,977,2008-01-30,89115,1,6110.37
177586,2225,2007-11-06,84050,2,1447.74
177587,1014,2002-02-27,24115,1,1038.87
177588,1844,2014-01-13,7756,1,2078.37
177589,2235,2000-12-22,15042,1,786.87
177590,572,2005-11-27,78130,1,5351.85
177591,966,2004-10-26,2532,1,5795.37
177592,2234,2000-06-15,92679,1,786.87
177593,1145,2010-12-30,65601,1,4031.37
177594,2180,2012-04-06,97401,1,5039.37
177595,2218,2007-06-30,76123,1,1731.87
177596,952,2006-12-03,85323,1,3401.37
177597,2280,2004-07-28,81069,1,1857.87
177598,2207,2008-04-30,86404,1,1164.87
177599,767,2003-06-19,36695,1,1259.37
177600,1226,2007-01-28,72131,1,6803.37
177601,780,2004-09-30,85382,1,3779.37
177602,1210,1999-10-15,54311,1,6929.37
177603,1493,2008-04-12,78757,1,4282.74
177604,2045,2004-09-25,33647,1,5039.37
177605,762,2008-08-27,97355,1,2298.87
177606,2332,2001-01-24,54220,1,5039.37
177607,753,2005-08-16,79103,1,2960.37
177608,491,2008-01-11,15312,1,11226.6
177609,2074,2002-10-22,50624,1,4031.37
177610,993,2004-12-23,32812,1,4094.37
177611,609,2000-05-15,78418,1,9626.4
177612,1907,2008-04-17,33596,1,12914.37
177613,2269,2006-05-20,64052,1,3779.37
177614,2058,2006-09-30,33647,1,3243.87
177615,1826,2011-10-23,60610,1,2582.37
177616,2269,2010-10-01,95528,1,4466.7
177617,910,2000-10-10,82301,1,4976.37
177618,1061,2008-09-18,58220,1,1763.37
177619,768,2003-03-28,32060,1,1259.37
177620,835,2010-11-10,13620,1,6299.37
177621,615,2012-08-02,44256,1,8189.37
177622,506,2014-06-26,24330,1,16316.37
177623,2206,2010-11-13,34683,1,1227.87
177624,2251,2002-01-13,54138,1,1511.37
177625,1124,2006-01-06,15317,1,8189.37
177626,733,2009-05-10,76513,1,4787.37
177627,496,2007-12-20,80645,1,11147.85
177628,826,2011-11-02,77450,1,16001.37
177629,2235,2001-05-28,75060,1,849.87
177630,559,2002-04-17,92079,1,7676.55
177631,2022,2002-12-29,77365,1,3401.37
177632,1975,2003-01-31,64132,1,692.37
177633,2332,2006-01-24,2072,1,5291.37
177634,2332,2008-09-12,7924,1,5921.37
177635,964,2003-11-27,55443,1,4031.37
177636,27,2009-10-06,92404,1,4912.74
177637,2252,2003-04-30,42071,1,1637.37
177638,449,2012-12-30,64153,1,12284.37
177639,2269,2004-05-18,95336,1,3527.37
177640,2084,2009-01-15,34711,1,7937.37
177641,1009,2008-12-06,61821,1,1290.87
177642,2359,2006-11-16,12068,1,5417.37
177643,475,2005-11-16,49010,1,12344.85
177644,472,2003-02-28,92308,1,11598.3
177645,1120,2004-02-25,14094,1,2046.87
177646,833,2000-12-21,60477,1,9701.37
177647,963,2012-07-21,30741,1,5191.2
177648,572,2004-09-24,53095,1,5351.85
177649,2332,2002-12-24,80229,1,4409.37
177650,447,2005-09-24,30356,1,18896.85
177651,438,2008-08-17,32746,1,11765.25
177652,2343,2003-07-31,95136,1,5354.37
177653,763,2007-08-15,99336,1,3999.87
177654,550,2004-02-18,49855,1,5200.65
177655,589,2014-11-09,40324,1,10709.37
177656,2396,2003-12-02,57006,2,2140.74
177657,895,2001-11-30,13440,1,6929.37
177658,1157,2002-01-24,76105,1,4598.37
177659,2327,2005-02-06,92220,1,7433.37
177660,635,2002-05-19,49707,1,10328.85
177661,757,2002-08-25,70339,1,1007.37
177662,443,2011-03-20,6615,1,10709.37
177663,460,2004-03-23,80922,1,10706.85
177664,733,2004-07-24,94505,1,4094.37
177665,2255,2007-06-27,7823,1,692.37
177666,808,2009-08-10,12485,1,4125.87
177667,758,2002-11-15,94066,1,1007.37
177668,1436,2005-10-08,48301,1,4030.74
177669,2050,2000-08-28,77489,1,6015.87
177670,2331,2001-07-02,60106,1,6488.37
177671,585,2010-10-28,39466,1,5039.37
177672,2388,2005-10-25,61490,1,3779.37
177673,1202,2003-10-15,92869,1,7433.37
177674,643,2001-10-30,13206,1,13856.85
177675,826,2010-11-28,44691,1,14426.37
177676,647,2005-02-09,30662,1,10958.85
177677,633,2010-12-25,6484,1,6803.37
177678,791,2006-09-15,95765,1,818.37
177679,510,2007-01-01,6415,1,11267.55
177680,1062,2000-05-15,92399,1,1700.37
177681,2045,2001-01-26,11232,1,4944.87
177682,816,2008-05-27,98284,1,4346.37
177683,992,2001-06-22,32780,1,3338.37
177684,1005,2008-07-29,33040,1,1511.37
177685,786,2001-10-23,59601,1,818.37
177686,404,2009-10-17,92392,1,22490.37
177687,993,2005-10-30,98406,1,4094.37
177688,1999,2008-09-11,16666,1,8126.37
177689,781,2012-01-29,38573,1,1322.37
177690,686,2006-11-30,15698,1,9695.7
177691,733,2009-06-30,85210,1,4787.37
177692,2071,2003-01-02,36580,1,4157.37
177693,438,2010-04-30,63033,1,11525.85
177694,702,2014-09-12,95552,1,4214.7
177695,1982,2011-10-30,33067,1,4598.37
177696,760,2011-06-30,18925,1,1983.87
177697,475,2001-09-08,55040,1,11957.4
177698,2241,2002-06-30,36571,1,1070.37
177699,2218,2010-05-03,73026,1,1889.37
177700,2269,2004-06-23,43311,1,3527.37
177701,1000,2012-10-17,99362,1,1290.87
177702,585,2011-12-24,61068,1,5039.37
177703,964,2002-09-29,48084,1,3779.37
177704,739,2003-01-23,41001,1,2078.37
177705,2343,2013-07-08,70301,1,6608.7
177706,2171,2003-10-23,32137,1,5480.37
177707,421,2013-08-16,99567,1,21104.37
177708,2205,2005-06-08,13206,1,1763.37
177709,1963,2004-04-22,28658,1,1794.87
177710,449,2013-09-30,46217,1,12473.37
177711,780,2004-09-22,79110,1,3779.37
177712,604,2001-08-24,96161,1,5666.85
177713,675,2005-01-20,64468,1,7934.85
177714,792,2010-05-24,59471,1,849.87
177715,2206,2012-04-04,73624,1,1354.5
177716,409,2007-04-12,6410,1,11598.3
177717,1182,2012-11-07,34209,1,2802.87
177718,2376,2006-10-25,19133,1,8504.37
177719,1181,2004-12-14,23456,1,5039.37
177720,1082,2001-11-14,60051,1,2771.37
177721,2269,2008-06-05,90035,1,3999.87
177722,1987,2007-08-22,84790,1,1952.37
177723,808,2010-12-14,55008,2,8251.74
177724,1916,2000-11-18,84604,1,3369.87
177725,630,2007-02-21,38456,1,6170.85
177726,760,2006-08-28,32765,1,1952.37
177727,432,2005-03-10,92082,1,11147.85
177728,604,2006-12-16,55981,1,6309.45
177729,26,2012-08-29,6897,1,9443.7
177730,605,2008-11-19,62823,1,5005.35
177731,432,2004-12-18,52310,1,11084.85
177732,2368,2014-06-23,27330,1,9695.7
177733,429,2011-04-26,55713,1,22679.37
177734,572,2008-12-14,77373,1,5603.85
177735,2388,2007-12-15,38606,1,3905.37
177736,409,2006-11-04,32223,1,11598.3
177737,2055,2012-01-30,6614,1,8630.37
177738,2331,2001-11-30,92324,1,6488.37
177739,426,2008-07-30,91301,1,11557.35
177740,2205,2001-11-10,66502,1,1889.37
177741,2136,2014-08-12,77070,1,5732.37
177742,1017,2003-10-30,18902,1,3464.37
177743,1096,2007-10-30,47558,1,1511.37
177744,609,2003-12-03,28326,1,9950.85
177745,795,2003-02-28,94062,1,3338.37
177746,653,2012-10-29,20180,1,10488.87
177747,733,2005-07-31,92026,1,4220.37
177748,2082,2004-07-26,93277,1,4031.37
177749,635,2001-05-14,21756,1,10265.85
177750,1118,2013-10-15,77627,1,4787.37
177751,794,2005-06-30,90250,1,944.37
177752,1089,2008-08-13,90503,1,4598.37
177753,465,2014-10-29,53172,1,14174.37
177754,1936,2000-09-03,33156,1,3369.87
177755,559,1999-07-15,42743,1,7027.65
177756,2215,2006-10-17,97478,1,4157.37
177757,596,2009-09-30,91610,1,9194.85
177758,1182,2009-07-27,70062,1,2582.37
177759,499,2004-09-01,24091,1,11084.85
177760,632,2003-12-13,46123,1,4844.7
177761,2099,2009-09-17,60450,1,5165.37
177762,910,2006-04-30,29420,1,5354.37
177763,1148,2004-01-08,91766,1,3779.37
177764,1244,2010-04-05,92082,1,5794.74
177765,1229,2003-02-06,59840,1,2960.37
177766,1435,2001-11-24,92679,1,3967.74
177767,433,2007-10-18,6247,1,11399.85
177768,976,2003-08-19,72051,1,3779.37
177769,1943,2005-06-06,95673,1,1448.37
177770,2138,2013-02-16,21114,1,5417.37
177771,2124,2009-07-19,32164,1,10898.37
177772,1085,2006-02-28,28021,1,1038.87
177773,2412,2008-11-30,89431,1,1196.37
177774,735,2006-05-15,84651,1,4535.37
177775,2270,2001-09-12,47421,1,3779.37
177776,1272,2013-12-28,93619,1,6236.37
177777,438,2009-11-15,98607,1,11525.85
177778,443,2002-12-26,30240,1,9947.7
177779,2074,2002-11-22,23325,1,4031.37
177780,734,2009-06-30,92028,1,4409.37
177781,2236,2006-07-31,77357,2,4156.74
177782,981,2004-03-19,13775,1,1889.37
177783,563,2013-11-30,65201,1,9449.37
177784,321,2006-05-04,77070,1,11336.85
177785,907,2007-10-30,92103,1,7118.37
177786,580,2008-01-07,6492,1,10013.85
177787,2389,2011-10-12,33122,1,10577.7
177788,2284,2003-10-23,75043,1,3716.37
177789,573,2001-11-18,12225,1,3524.85
177790,2396,2008-12-29,22204,1,1322.37
177791,902,2014-02-28,97702,1,1889.37
177792,734,2003-11-28,97045,1,3968.37
177793,604,2003-02-24,98433,1,5937.75
177794,1120,2009-06-05,27587,1,2330.37
177795,791,2005-06-09,27205,1,755.37
177796,604,2010-01-22,7648,1,6299.37
177797,681,2000-11-15,93060,1,7966.35
177798,754,2000-08-04,80107,1,2960.37
177799,487,2008-11-05,77354,1,13037.85
177800,2055,2007-08-28,29223,1,7023.87
177801,2275,2006-10-26,6461,1,4346.37
177802,907,2008-06-26,91602,1,7244.37
177803,2332,2008-05-21,85323,1,5921.37
177804,1331,2008-10-15,84121,1,5038.74
177805,791,2007-12-27,35614,1,849.87
177806,993,2013-12-29,28311,1,5191.2
177807,1053,2008-10-25,57066,1,3369.87
177808,826,2006-05-21,32725,1,12473.37
177809,780,2005-11-21,62907,1,3905.37
177810,808,2014-07-31,36854,1,4787.37
177811,2225,2008-05-09,49111,1,723.87
177812,2404,2009-01-07,95823,1,3338.37
177813,2332,2001-10-13,22401,1,5039.37
177814,1082,2005-05-23,47712,1,2834.37
177815,1046,2001-01-14,48446,1,1259.37
177816,793,2004-10-29,48049,1,944.37
177817,2056,2005-11-06,47408,1,3968.37
177818,1144,2004-08-02,98022,1,4976.37
177819,2402,2006-10-28,13440,1,3653.37
177820,491,2009-01-10,66062,1,11305.35
177821,1809,2010-05-01,78205,1,2771.37
177822,487,2007-04-04,33556,1,12722.85
177823,2082,2004-12-22,67010,1,4031.37
177824,435,2007-02-28,38201,1,20156.85
177825,2225,2007-01-02,35226,1,723.87
177826,26,2008-10-01,92624,1,9198.0
177827,2400,2004-01-24,93950,2,2140.74
177828,185,2005-10-25,11021,1,9922.5
177829,757,2004-01-29,90304,1,881.37
177830,792,2013-09-29,2668,1,881.37
177831,397,2014-11-15,75650,1,17954.37
177832,952,1999-10-15,69336,1,3149.37
177833,909,2012-10-14,20170,1,2897.37
177834,2254,2000-09-29,23959,1,692.37
177835,1449,2001-09-05,39828,1,1731.24
177836,2071,2001-11-14,89121,1,4157.37
177837,791,2006-05-30,77568,1,786.87
177838,1005,2006-12-28,83651,1,1479.87
177839,396,2001-03-08,84074,1,10517.85
177840,981,2014-04-08,29455,1,2639.7
177841,761,2004-03-30,33146,1,2141.37
177842,1313,2009-06-18,62863,1,3652.74
177843,2396,2003-04-21,49230,1,1070.37
177844,206,2009-04-16,17532,1,10709.37
177845,949,2006-02-26,75009,1,15434.37
177846,493,2004-02-01,99337,1,11636.1
177847,2255,2000-06-15,92503,3,2077.11
177848,791,2007-03-12,92571,1,849.87
177849,1432,2004-06-18,1436,1,4093.74
177850,573,2001-10-04,15122,1,3524.85
177851,2352,2004-01-14,91942,1,4409.37
177852,2045,2006-09-30,11561,1,5543.37
177853,1454,2006-06-27,92251,1,4912.74
177854,759,2008-09-27,78611,1,1983.87
177855,1426,2004-05-26,49460,1,3684.24
177856,1153,2006-09-16,27215,1,4472.37
177857,2331,2009-01-28,55433,1,7370.37
177858,400,2006-11-27,56031,1,9944.55
177859,2081,2000-12-28,98901,1,2676.87
177860,311,2006-09-06,30813,1,7871.85
177861,433,2007-04-21,43952,1,11399.85
177862,2081,2004-11-11,21205,1,2708.37
177863,1085,2008-02-17,48356,1,1070.37
177864,602,2008-02-29,43230,1,15746.85
177865,1187,2006-04-03,77375,1,5417.37
177866,2055,2007-12-08,31560,1,7023.87
177867,2254,2000-10-24,71459,1,692.37
177868,1860,2005-02-28,80013,1,2393.37
177869,767,2004-12-14,89801,1,1133.37
177870,596,2007-09-28,21921,1,9950.85
177871,760,2012-01-15,83401,1,1983.87
177872,939,2008-10-17,92504,1,4472.37
177873,2332,2001-11-02,2050,1,5039.37
177874,684,2006-09-18,98003,1,10517.85
177875,2332,2006-12-30,90806,1,5858.37
177876,1014,2002-01-24,53563,1,1038.87
177877,2255,2003-02-21,19116,1,723.87
177878,2332,2010-02-08,92509,1,6293.7
177879,647,2003-11-22,55959,1,11065.95
177880,450,2012-04-17,49682,1,20600.37
177881,786,2002-06-30,31210,1,818.37
177882,829,2014-10-24,31558,1,3779.37
177883,981,2008-03-29,79927,1,2015.37
177884,1012,2013-02-16,92407,1,2141.37
177885,792,2012-08-06,40854,1,970.2
177886,545,2012-07-07,21037,1,9449.37
177887,2236,2006-06-12,39423,1,2078.37
177888,2331,2003-02-26,79720,1,6488.37
177889,2369,2014-01-26,15650,1,5348.7
177890,792,2013-06-27,33414,1,970.2
177891,449,2013-06-11,53590,1,12473.37
177892,976,2004-10-27,55421,1,3905.37
177893,2365,2007-09-30,24701,1,6356.7
177894,1045,2002-08-25,17810,1,2613.87
177895,2284,2004-05-12,12561,1,3716.37
177896,585,2013-08-22,90265,1,5102.37
177897,964,2001-09-30,29505,1,3905.37
177898,977,2008-12-30,53546,1,6047.37
177899,786,2001-12-25,93283,1,818.37
177900,2388,2004-08-13,43065,1,3716.37
177901,295,2012-08-09,94306,1,12596.85
177902,819,2007-01-17,40330,1,14363.37
177903,993,2007-02-23,32444,1,4220.37
177904,992,1999-12-15,62612,1,3338.37
177905,2387,2005-12-22,53058,1,5984.37
177906,2219,2004-11-28,28208,1,1700.37
177907,734,2003-01-29,97203,1,3968.37
177908,2376,2006-12-30,98444,1,8063.37
177909,2055,2002-11-09,10606,1,6834.87
177910,1215,2002-10-25,78415,1,4283.37
177911,115,2014-09-07,93933,1,11119.5
177912,2090,2007-04-30,77586,1,4220.37
177913,1182,2009-09-04,45405,1,2519.37
177914,945,2010-02-15,28312,1,8189.37
177915,1061,2005-09-29,92056,1,1763.37
177916,2016,1999-09-15,55412,1,3590.37
177917,1908,2014-06-30,17837,4,21417.48
177918,767,2003-10-30,47591,1,1133.37
177919,1043,2008-02-15,80126,1,4346.37
177920,2236,2006-11-08,19344,1,2141.37
177921,2045,2004-11-18,23661,1,5039.37
177922,657,2006-11-09,92008,1,11280.15
177923,826,2006-01-21,73068,1,11654.37
177924,615,2013-12-29,19136,1,8315.37
177925,1935,2003-11-27,35046,1,1637.37
177926,740,2001-12-07,98223,1,2078.37
177927,981,2008-11-24,37421,1,2015.37
177928,611,2006-02-23,72401,1,17951.85
177929,2055,2002-11-17,7470,1,6834.87
